-2.284555435180664062e+01,2.175781250000000000e+01,2.101452255249023438e+01,1.312790584564208984e+01,-1.708345413208007812e+01,2.161875724792480469e+01,-1.402409839630126953e+01,2.106388854980468750e+01,2.219540596008300781e+01,-1.861273574829101562e+01,-2.077438735961914062e+01,-2.566687774658203125e+01,2.038067817687988281e+01,1.623608970642089844e+01,-1.050827312469482422e+01,-1.503244400024414062e+01,-1.434803962707519531e+01,-1.895464324951171875e+01,-2.178867530822753906e+01,1.806304359436035156e+01,2.427498245239257812e+01,2.987156295776367188e+01,1.736251258850097656e+01,-1.837961959838867188e+01,2.624066925048828125e+01,1.688918495178222656e+01,-1.706483840942382812e+01,-6.643802165985107422e+00,-1.580228996276855469e+01,2.304617118835449219e+01,-1.351776504516601562e+01,-1.746075820922851562e+01
-2.200360107421875000e+01,2.076027679443359375e+01,2.085791206359863281e+01,1.240788459777832031e+01,-1.648608398437500000e+01,2.157116889953613281e+01,-1.361515331268310547e+01,1.994538307189941406e+01,2.223146247863769531e+01,-1.820705032348632812e+01,-2.001989173889160156e+01,-2.572152328491210938e+01,2.026276397705078125e+01,1.597262668609619141e+01,-9.104147911071777344e+00,-1.411427211761474609e+01,-1.382646846771240234e+01,-1.864126968383789062e+01,-2.131293678283691406e+01,1.709160614013671875e+01,2.420524024963378906e+01,3.006807708740234375e+01,1.682037734985351562e+01,-1.754313278198242188e+01,2.641108703613281250e+01,1.630592536926269531e+01,-1.706781196594238281e+01,-5.737623691558837891e+00,-1.537563610076904297e+01,2.182983779907226562e+01,-1.404679107666015625e+01,-1.712152862548828125e+01
-2.109696388244628906e+01,1.972685241699218750e+01,2.066584587097167969e+01,1.166921043395996094e+01,-1.585250854492187500e+01,2.147211647033691406e+01,-1.318130970001220703e+01,1.881593513488769531e+01,2.225301551818847656e+01,-1.772645568847656250e+01,-1.924509048461914062e+01,-2.572497940063476562e+01,2.008460235595703125e+01,1.566607189178466797e+01,-7.744168281555175781e+00,-1.319569778442382812e+01,-1.327938938140869141e+01,-1.826711845397949219e+01,-2.077043533325195312e+01,1.609956169128417969e+01,2.408967018127441406e+01,3.021697616577148438e+01,1.620081520080566406e+01,-1.669453048706054688e+01,2.650209045410156250e+01,1.568548107147216797e+01,-1.703450202941894531e+01,-4.859885692596435547e+00,-1.487280845642089844e+01,2.061059951782226562e+01,-1.453321361541748047e+01,-1.670708847045898438e+01
-2.012034606933593750e+01,1.865626525878906250e+01,2.043734359741210938e+01,1.091133308410644531e+01,-1.518113040924072266e+01,2.131941223144531250e+01,-1.272160816192626953e+01,1.767383766174316406e+01,2.226161003112792969e+01,-1.717025947570800781e+01,-1.844958114624023438e+01,-2.567801666259765625e+01,1.984895324707031250e+01,1.531681919097900391e+01,-6.427953720092773438e+00,-1.227625179290771484e+01,-1.270558643341064453e+01,-1.783204078674316406e+01,-2.015634346008300781e+01,1.508633613586425781e+01,2.393093299865722656e+01,3.032070159912109375e+01,1.550339889526367188e+01,-1.583298110961914062e+01,2.651378440856933594e+01,1.502664756774902344e+01,-1.696263504028320312e+01,-4.010312080383300781e+00,-1.429194927215576172e+01,1.938738250732421875e+01,-1.497573184967041016e+01,-1.621657752990722656e+01
-2.099662780761718750e+01,1.959116363525390625e+01,2.057669448852539062e+01,1.159362125396728516e+01,-1.574805355072021484e+01,2.135851478576660156e+01,-1.310677719116210938e+01,1.879704475402832031e+01,2.218931007385253906e+01,-1.745438385009765625e+01,-1.916646957397460938e+01,-2.554158020019531250e+01,1.980819320678710938e+01,1.549547195434570312e+01,-7.892773151397705078e+00,-1.318451595306396484e+01,-1.320735454559326172e+01,-1.804568672180175781e+01,-2.065086746215820312e+01,1.601059150695800781e+01,2.387735748291015625e+01,3.001488113403320312e+01,1.590442085266113281e+01,-1.665418243408203125e+01,2.623019027709960938e+01,1.556651115417480469e+01,-1.696777534484863281e+01,-4.950895786285400391e+00,-1.463477134704589844e+01,2.060535621643066406e+01,-1.444428634643554688e+01,-1.643807601928710938e+01
-2.001459884643554688e+01,1.851722717285156250e+01,2.035403633117675781e+01,1.083408546447753906e+01,-1.507601261138916016e+01,2.121102714538574219e+01,-1.264724063873291016e+01,1.764814186096191406e+01,2.221059989929199219e+01,-1.690698623657226562e+01,-1.837128257751464844e+01,-2.551038932800292969e+01,1.959520530700683594e+01,1.515498733520507812e+01,-6.564362525939941406e+00,-1.226048946380615234e+01,-1.263274097442626953e+01,-1.762081336975097656e+01,-2.003318595886230469e+01,1.499503612518310547e+01,2.373978805541992188e+01,3.014107704162597656e+01,1.521590042114257812e+01,-1.578957080841064453e+01,2.626004791259765625e+01,1.490838623046875000e+01,-1.689619636535644531e+01,-4.092452526092529297e+00,-1.406054306030273438e+01,1.937600135803222656e+01,-1.489547252655029297e+01,-1.595577526092529297e+01
-2.088653945922851562e+01,1.944950485229492188e+01,2.049838829040527344e+01,1.151511955261230469e+01,-1.564251899719238281e+01,2.125459861755371094e+01,-1.303264617919921875e+01,1.876582908630371094e+01,2.214904022216796875e+01,-1.719866371154785156e+01,-1.908860015869140625e+01,-2.538730621337890625e+01,1.957365417480468750e+01,1.534112453460693359e+01,-8.019124031066894531e+00,-1.316505908966064453e+01,-1.313394451141357422e+01,-1.784317588806152344e+01,-2.052482986450195312e+01,1.591751384735107422e+01,2.370414352416992188e+01,2.985424232482910156e+01,1.562457752227783203e+01,-1.660835075378417969e+01,2.599182510375976562e+01,1.544898509979248047e+01,-1.690161323547363281e+01,-5.025697231292724609e+00,-1.440909957885742188e+01,2.058903312683105469e+01,-1.437129402160644531e+01,-1.618431663513183594e+01
-1.989668655395507812e+01,1.837230300903320312e+01,2.027909278869628906e+01,1.075403881072998047e+01,-1.496881771087646484e+01,2.110910224914550781e+01,-1.257251262664794922e+01,1.761091041564941406e+01,2.218044090270996094e+01,-1.665693664550781250e+01,-1.829337882995605469e+01,-2.536777877807617188e+01,1.937871932983398438e+01,1.500712108612060547e+01,-6.681943893432617188e+00,-1.223751449584960938e+01,-1.255785655975341797e+01,-1.742537689208984375e+01,-1.990094184875488281e+01,1.489994621276855469e+01,2.358349227905273438e+01,2.999809074401855469e+01,1.494201374053955078e+01,-1.574099731445312500e+01,2.603451347351074219e+01,1.479046726226806641e+01,-1.682848930358886719e+01,-4.160870075225830078e+00,-1.383812332153320312e+01,1.935460853576660156e+01,-1.482753467559814453e+01,-1.570714187622070312e+01
-2.076089668273925781e+01,1.930174255371093750e+01,2.042586708068847656e+01,1.143378257751464844e+01,-1.553360271453857422e+01,2.115361213684082031e+01,-1.295721244812011719e+01,1.872344207763671875e+01,2.212743186950683594e+01,-1.695300674438476562e+01,-1.901066207885742188e+01,-2.525425338745117188e+01,1.937246131896972656e+01,1.519860172271728516e+01,-8.129795074462890625e+00,-1.313927268981933594e+01,-1.305759429931640625e+01,-1.765340232849121094e+01,-2.038624191284179688e+01,1.582079219818115234e+01,2.356219863891601562e+01,2.972608184814453125e+01,1.535541248321533203e+01,-1.655746269226074219e+01,2.577655982971191406e+01,1.533047771453857422e+01,-1.683198356628417969e+01,-5.089067935943603516e+00,-1.418878936767578125e+01,2.056344985961914062e+01,-1.430692291259765625e+01,-1.593957710266113281e+01
-2.169383811950683594e+01,2.026644897460937500e+01,2.061418342590332031e+01,1.213175392150878906e+01,-1.613658332824707031e+01,2.125706291198730469e+01,-1.336844348907470703e+01,1.984427452087402344e+01,2.209641075134277344e+01,-1.733194160461425781e+01,-1.974913787841796875e+01,-2.520301437377929688e+01,1.943983459472656250e+01,1.543940734863281250e+01,-9.524587631225585938e+00,-1.403859710693359375e+01,-1.358411121368408203e+01,-1.795040512084960938e+01,-2.094302940368652344e+01,1.676132774353027344e+01,2.359909820556640625e+01,2.951541519165039062e+01,1.585384654998779297e+01,-1.738496589660644531e+01,2.561203002929687500e+01,1.591011428833007812e+01,-1.687553024291992188e+01,-5.982336521148681641e+00,-1.462370777130126953e+01,2.177210617065429688e+01,-1.383770179748535156e+01,-1.625498199462890625e+01
-2.076639938354492188e+01,1.922226715087890625e+01,2.043774795532226562e+01,1.138784885406494141e+01,-1.549951934814453125e+01,2.117060470581054688e+01,-1.293411159515380859e+01,1.869379234313964844e+01,2.215568542480468750e+01,-1.687570762634277344e+01,-1.897489547729492188e+01,-2.525213241577148438e+01,1.932902526855468750e+01,1.515823841094970703e+01,-8.129610061645507812e+00,-1.310657596588134766e+01,-1.303351020812988281e+01,-1.760516166687011719e+01,-2.038536834716796875e+01,1.576213645935058594e+01,2.354651260375976562e+01,2.973076248168945312e+01,1.525920009613037109e+01,-1.652685546875000000e+01,2.575482177734375000e+01,1.529049110412597656e+01,-1.684069442749023438e+01,-5.079139232635498047e+00,-1.413786697387695312e+01,2.053437995910644531e+01,-1.434740924835205078e+01,-1.586305332183837891e+01
-2.169754600524902344e+01,2.018614196777343750e+01,2.062718009948730469e+01,1.208542442321777344e+01,-1.610217285156250000e+01,2.127487754821777344e+01,-1.334526824951171875e+01,1.981300926208496094e+01,2.212754249572753906e+01,-1.725642776489257812e+01,-1.971341323852539062e+01,-2.520431900024414062e+01,1.940154266357421875e+01,1.540095806121826172e+01,-9.521825790405273438e+00,-1.400490570068359375e+01,-1.355971622467041016e+01,-1.790431022644042969e+01,-2.094079399108886719e+01,1.670214271545410156e+01,2.358822631835937500e+01,2.952514648437500000e+01,1.575947856903076172e+01,-1.735363197326660156e+01,2.559413719177246094e+01,1.587014293670654297e+01,-1.688401031494140625e+01,-5.970529556274414062e+00,-1.457396125793457031e+01,2.174164199829101562e+01,-1.387983417510986328e+01,-1.618009567260742188e+01
-2.076775741577148438e+01,1.914107513427734375e+01,2.045147705078125000e+01,1.134110641479492188e+01,-1.546457481384277344e+01,2.118871688842773438e+01,-1.291071414947509766e+01,1.866093063354492188e+01,2.218940544128417969e+01,-1.680151748657226562e+01,-1.893914031982421875e+01,-2.525633811950683594e+01,1.929536437988281250e+01,1.512140178680419922e+01,-8.124702453613281250e+00,-1.307200431823730469e+01,-1.300865840911865234e+01,-1.756077766418457031e+01,-2.038121032714843750e+01,1.570242595672607422e+01,2.353998565673828125e+01,2.974499320983886719e+01,1.516625213623046875e+01,-1.649479103088378906e+01,2.574005317687988281e+01,1.525032711029052734e+01,-1.684860038757324219e+01,-5.065769672393798828e+00,-1.408875560760498047e+01,2.050260925292968750e+01,-1.439064788818359375e+01,-1.578934574127197266e+01
-1.976267623901367188e+01,1.805881118774414062e+01,2.023462295532226562e+01,1.057772254943847656e+01,-1.478708076477050781e+01,2.104260826110839844e+01,-1.244874668121337891e+01,1.749739837646484375e+01,2.223383522033691406e+01,-1.626515579223632812e+01,-1.814345932006835938e+01,-2.525053787231445312e+01,1.912370681762695312e+01,1.479501438140869141e+01,-6.777626991271972656e+00,-1.214013290405273438e+01,-1.242946910858154297e+01,-1.715056228637695312e+01,-1.974442672729492188e+01,1.468204975128173828e+01,2.344123649597167969e+01,2.991122627258300781e+01,1.448972797393798828e+01,-1.562346935272216797e+01,2.579687118530273438e+01,1.458990669250488281e+01,-1.677087974548339844e+01,-4.193730354309082031e+00,-1.351900863647460938e+01,1.926140975952148438e+01,-1.485067272186279297e+01,-1.531670856475830078e+01
-2.061029434204101562e+01,1.898340606689453125e+01,2.038213539123535156e+01,1.125533866882324219e+01,-1.534750080108642578e+01,2.108433341979980469e+01,-1.283115673065185547e+01,1.860206794738769531e+01,2.219193077087402344e+01,-1.656443405151367188e+01,-1.886012268066406250e+01,-2.514777374267578125e+01,1.913731002807617188e+01,1.499248409271240234e+01,-8.218172073364257812e+00,-1.303842639923095703e+01,-1.292574405670166016e+01,-1.738398170471191406e+01,-2.021525955200195312e+01,1.560043430328369141e+01,2.343869018554687500e+01,2.965803337097167969e+01,1.490715408325195312e+01,-1.643631362915039062e+01,2.554922485351562500e+01,1.512734985351562500e+01,-1.676859092712402344e+01,-5.116583347320556641e+00,-1.386863708496093750e+01,2.046440696716308594e+01,-1.433129215240478516e+01,-1.555156040191650391e+01
-1.959024810791015625e+01,1.789773941040039062e+01,2.016257667541503906e+01,1.049053764343261719e+01,-1.466556644439697266e+01,2.093205833435058594e+01,-1.236654186248779297e+01,1.743389320373535156e+01,2.224089241027832031e+01,-1.602626419067382812e+01,-1.806348419189453125e+01,-2.514429855346679688e+01,1.897375488281250000e+01,1.466735744476318359e+01,-6.870246887207031250e+00,-1.210540485382080078e+01,-1.234319972991943359e+01,-1.697351074218750000e+01,-1.956478881835937500e+01,1.457865047454833984e+01,2.334773445129394531e+01,2.983137702941894531e+01,1.422964096069335938e+01,-1.556277465820312500e+01,2.560645103454589844e+01,1.446363449096679688e+01,-1.668438911437988281e+01,-4.243906497955322266e+00,-1.329374599456787109e+01,1.922035408020019531e+01,-1.478754615783691406e+01,-1.507661342620849609e+01
-2.042102813720703125e+01,1.881877517700195312e+01,2.030618476867675781e+01,1.116670799255371094e+01,-1.522087574005126953e+01,2.096590232849121094e+01,-1.274583435058593750e+01,1.853398704528808594e+01,2.220269012451171875e+01,-1.632231903076171875e+01,-1.877898406982421875e+01,-2.504226303100585938e+01,1.899398231506347656e+01,1.486519527435302734e+01,-8.311344146728515625e+00,-1.300293254852294922e+01,-1.283564949035644531e+01,-1.720534133911132812e+01,-2.002005195617675781e+01,1.549568080902099609e+01,2.335163497924804688e+01,2.958366966247558594e+01,1.464478397369384766e+01,-1.637340927124023438e+01,2.535698699951171875e+01,1.499712944030761719e+01,-1.667447853088378906e+01,-5.167137622833251953e+00,-1.363651275634765625e+01,2.042078781127929688e+01,-1.426265144348144531e+01,-1.530772113800048828e+01
-1.938264083862304688e+01,1.772947311401367188e+01,2.008159828186035156e+01,1.040046215057373047e+01,-1.453326702117919922e+01,2.080419921875000000e+01,-1.227769374847412109e+01,1.736140632629394531e+01,2.225442504882812500e+01,-1.577956104278564453e+01,-1.798099899291992188e+01,-2.503787994384765625e+01,1.883540344238281250e+01,1.453952407836914062e+01,-6.965369224548339844e+00,-1.206954860687255859e+01,-1.224889183044433594e+01,-1.679197502136230469e+01,-1.935246276855468750e+01,1.447262668609619141e+01,2.326561737060546875e+01,2.976073265075683594e+01,1.396373271942138672e+01,-1.549771881103515625e+01,2.541018676757812500e+01,1.432889842987060547e+01,-1.658167457580566406e+01,-4.295854091644287109e+00,-1.305318069458007812e+01,1.917451858520507812e+01,-1.471175765991210938e+01,-1.482766819000244141e+01
-2.019247436523437500e+01,1.864651870727539062e+01,2.021883583068847656e+01,1.107506370544433594e+01,-1.508199310302734375e+01,2.082659912109375000e+01,-1.265284824371337891e+01,1.845691490173339844e+01,2.221836662292480469e+01,-1.606949424743652344e+01,-1.869487762451171875e+01,-2.493343353271484375e+01,1.885947799682617188e+01,1.473596286773681641e+01,-8.409739494323730469e+00,-1.296701526641845703e+01,-1.273648262023925781e+01,-1.701953887939453125e+01,-1.978806304931640625e+01,1.538834571838378906e+01,2.327345085144042969e+01,2.951543045043945312e+01,1.437396907806396484e+01,-1.630608177185058594e+01,2.515447044372558594e+01,1.485704517364501953e+01,-1.656170654296875000e+01,-5.221440315246582031e+00,-1.338552093505859375e+01,2.037285614013671875e+01,-1.417780113220214844e+01,-1.505210208892822266e+01
-2.106372642517089844e+01,1.959802627563476562e+01,2.039311027526855469e+01,1.176763248443603516e+01,-1.566624832153320312e+01,2.090149879455566406e+01,-1.305267333984375000e+01,1.956071090698242188e+01,2.220131492614746094e+01,-1.643694877624511719e+01,-1.942905044555664062e+01,-2.488542938232421875e+01,1.895183563232421875e+01,1.497841167449951172e+01,-9.805965423583984375e+00,-1.386329364776611328e+01,-1.324897098541259766e+01,-1.731109809875488281e+01,-2.028787612915039062e+01,1.632376861572265625e+01,2.333464241027832031e+01,2.932561874389648438e+01,1.486435794830322266e+01,-1.712533760070800781e+01,2.498399162292480469e+01,1.542225551605224609e+01,-1.657745933532714844e+01,-6.115678310394287109e+00,-1.379561614990234375e+01,2.157182312011718750e+01,-1.368883132934570312e+01,-1.535412311553955078e+01
-2.006952285766601562e+01,1.854052352905273438e+01,2.019858169555664062e+01,1.101841735839843750e+01,-1.500854682922363281e+01,2.078095245361328125e+01,-1.260554218292236328e+01,1.839403343200683594e+01,2.227102470397949219e+01,-1.596429824829101562e+01,-1.864992523193359375e+01,-2.493170928955078125e+01,1.885972976684570312e+01,1.469551086425781250e+01,-8.417700767517089844e+00,-1.292981433868408203e+01,-1.268304157257080078e+01,-1.695561599731445312e+01,-1.966795539855957031e+01,1.531989192962646484e+01,2.330058670043945312e+01,2.955510330200195312e+01,1.425710964202880859e+01,-1.625931549072265625e+01,2.511267852783203125e+01,1.478624343872070312e+01,-1.651139450073242188e+01,-5.217272281646728516e+00,-1.327930831909179688e+01,2.032586669921875000e+01,-1.417284011840820312e+01,-1.494387912750244141e+01
-2.092456054687500000e+01,1.948980712890625000e+01,2.036503601074218750e+01,1.171022987365722656e+01,-1.558729267120361328e+01,2.084385681152343750e+01,-1.300167655944824219e+01,1.949641036987304688e+01,2.225094413757324219e+01,-1.632299995422363281e+01,-1.938252639770507812e+01,-2.487551689147949219e+01,1.894668579101562500e+01,1.493334197998046875e+01,-9.821435928344726562e+00,-1.382777118682861328e+01,-1.319158267974853516e+01,-1.723950004577636719e+01,-2.015198898315429688e+01,1.625503158569335938e+01,2.335703277587890625e+01,2.935872459411621094e+01,1.473976230621337891e+01,-1.707773590087890625e+01,2.492974090576171875e+01,1.534649181365966797e+01,-1.651826667785644531e+01,-6.116955757141113281e+00,-1.367773246765136719e+01,2.152532577514648438e+01,-1.367264366149902344e+01,-1.523689365386962891e+01
-2.184401702880859375e+01,2.047448730468750000e+01,2.056828880310058594e+01,1.242042922973632812e+01,-1.620235061645507812e+01,2.095962905883789062e+01,-1.342288780212402344e+01,2.060860061645507812e+01,2.224769020080566406e+01,-1.675849533081054688e+01,-2.013554382324218750e+01,-2.487358474731445312e+01,1.909803199768066406e+01,1.521597194671630859e+01,-1.117857837677001953e+01,-1.472525405883789062e+01,-1.372564888000488281e+01,-1.758624458312988281e+01,-2.070282554626464844e+01,1.721037673950195312e+01,2.346315956115722656e+01,2.921411895751953125e+01,1.530169963836669922e+01,-1.790776252746582031e+01,2.482988357543945312e+01,1.594424915313720703e+01,-1.656184768676757812e+01,-6.986423015594482422e+00,-1.415396118164062500e+01,2.272658920288085938e+01,-1.321702480316162109e+01,-1.560691452026367188e+01
-2.283282661437988281e+01,2.149578094482421875e+01,2.080906105041503906e+01,1.314954662322998047e+01,-1.685518264770507812e+01,2.113012123107910156e+01,-1.387003421783447266e+01,2.173230934143066406e+01,2.225951576232910156e+01,-1.727117538452148438e+01,-2.090932083129882812e+01,-2.492478561401367188e+01,1.931065368652343750e+01,1.554280281066894531e+01,-1.248977184295654297e+01,-1.562279605865478516e+01,-1.428635787963867188e+01,-1.799570465087890625e+01,-2.132492828369140625e+01,1.818648529052734375e+01,2.361598968505859375e+01,2.911847877502441406e+01,1.594305896759033203e+01,-1.875022506713867188e+01,2.481252861022949219e+01,1.658057975769042969e+01,-1.664419174194335938e+01,-7.826140403747558594e+00,-1.470949840545654297e+01,2.393077468872070312e+01,-1.280695056915283203e+01,-1.605449867248535156e+01
